url,chemical_name,numericals
http://www.industrialchemistry.org/PDF/r8458.pdf,Pigment Red 41,[6505-29-9]
http://www.industrialchemistry.org/PDF/r3808.pdf,Pigment Red 49,[1248-18-6]
http://www.industrialchemistry.org/PDF/r297.pdf,Pigment Red 5,[6410-41-9]
http://www.industrialchemistry.org/PDF/r14499.pdf,Pigment Red 54,[6373-10-0]
http://www.industrialchemistry.org/PDF/r8757.pdf,Pigment Red 6,[6410-13-5]
http://www.industrialchemistry.org/PDF/r14502.pdf,Pigment Red 68,[5850-80-6]
http://www.industrialchemistry.org/PDF/r8765.pdf,Pigment Red 7,[6471-51-8]
http://www.industrialchemistry.org/PDF/r298.pdf,Pigment Red 8,[6410-30-6]
http://www.industrialchemistry.org/PDF/r356.pdf,Pigment Red 88,"[14295-43-3],[238-222-7]"
http://www.industrialchemistry.org/PDF/r299.pdf,Pigment Red 9,[6410-38-4]
http://www.industrialchemistry.org/PDF/r352.pdf,Pigment Violet 15,[12769-96-9]
http://www.industrialchemistry.org/PDF/r328.pdf,Pigment Violet 19,[1047-16-1]
http://www.industrialchemistry.org/PDF/r14503.pdf,Pigment Violet 2,[1326-04-1]
http://www.industrialchemistry.org/PDF/r353.pdf,Pigment Violet 23,[6358-30-1]
http://www.industrialchemistry.org/PDF/r329.pdf,Pigment Violet 32,[12225-08-0]
http://www.industrialchemistry.org/PDF/r355.pdf,Pigment Violet 37,[57971-98-9]
http://www.industrialchemistry.org/PDF/r376.pdf,"silica, fumed",NA
http://www.industrialchemistry.org/PDF/r370.pdf,zinc sulfide,[1314-98-3]
http://www.industrialchemistry.org/PDF/r268.pdf,Pigment Yellow 1,"[2512-29-0],[219-730-8]"
http://www.industrialchemistry.org/PDF/r8771.pdf,Pigment Yellow 10,"[6407-75-6],[229-040-9]"
http://www.industrialchemistry.org/PDF/r287.pdf,Pigment Yellow 101,[2387-03-3]
http://www.industrialchemistry.org/PDF/r393.pdf,Vat Yellow 20,[4216-01-7]
http://www.industrialchemistry.org/PDF/r14506.pdf,Pigment Yellow 109,"[5045-40-9],[225-744-5]"
http://www.industrialchemistry.org/PDF/r5425.pdf,Pigment Yellow 110,"[5590-18-1],[226-999-5]"
http://www.industrialchemistry.org/PDF/r14980.pdf,Pigment Yellow 111,[15993-42-7]
http://www.industrialchemistry.org/PDF/r5410.pdf,zinc ferrite,NA
http://www.industrialchemistry.org/PDF/r277.pdf,Pigment Yellow 12,[6358-85-6]
http://www.industrialchemistry.org/PDF/r5413.pdf,Pigment Yellow 120,[29920-31-8]
http://www.industrialchemistry.org/PDF/r14976.pdf,Pigment Yellow 126,NA
http://www.industrialchemistry.org/PDF/r8764.pdf,Pigment Yellow 127,NA
http://www.industrialchemistry.org/PDF/r14508.pdf,Pigment Yellow 128,[79953-85-8]
http://www.industrialchemistry.org/PDF/r14507.pdf,Pigment Yellow 129,[15680-42-9]
http://www.industrialchemistry.org/PDF/r278.pdf,Pigment Yellow 13,[5102-83-0]
http://www.industrialchemistry.org/PDF/r5427.pdf,Pigment Yellow 139,[36888-99-0]
http://www.industrialchemistry.org/PDF/r279.pdf,Pigment Yellow 14,[5468-75-7]
http://www.industrialchemistry.org/PDF/r14981.pdf,Pigment Yellow 147,[4118-16-5]
http://www.industrialchemistry.org/PDF/r14982.pdf,Pigment Yellow 150,[25157-64-6]
http://www.industrialchemistry.org/PDF/r5414.pdf,Pigment Yellow 151,[31837-42-0]
http://www.industrialchemistry.org/PDF/r5415.pdf,Pigment Yellow 154,[68134-22-5]
http://www.industrialchemistry.org/PDF/r14509.pdf,Pigment Yellow 16,[5979-28-2]
http://www.industrialchemistry.org/PDF/r280.pdf,Pigment Yellow 17,[4531-49-1]
http://www.industrialchemistry.org/PDF/r8774.pdf,Pigment Yellow 170,[31775-16-3]
http://www.industrialchemistry.org/PDF/r14978.pdf,Pigment Yellow 174,[78952-72-4]
http://www.industrialchemistry.org/PDF/r14977.pdf,Pigment Yellow 176,NA
http://www.industrialchemistry.org/PDF/r14510.pdf,Pigment Yellow 180,[77804-81-0]
http://www.industrialchemistry.org/PDF/r14511.pdf,Pigment Yellow 181,[74441-05-7]
http://www.industrialchemistry.org/PDF/r14979.pdf,Pigment Yellow 183,[65212-77-3]
http://www.industrialchemistry.org/PDF/r17000.pdf,Pigment Yellow 213,[220198-21-0]
http://www.industrialchemistry.org/PDF/r270.pdf,Pigment Yellow 3,"[6486-23-3],[229-355-1]"
http://www.industrialchemistry.org/PDF/r6906.pdf,strontium chromate,[7789-06-2]
http://www.industrialchemistry.org/PDF/r6011.pdf,zinc yellow,[11103-86-9]
http://www.industrialchemistry.org/PDF/r271.pdf,Pigment Yellow 4,"[1657-16-5],[216-754-0]"
http://www.industrialchemistry.org/PDF/r10342.pdf,Pigment Yellow 5,"[4106-67-6],[223-884-1]"
http://www.industrialchemistry.org/PDF/r281.pdf,Pigment Yellow 55,[6358-37-8]
http://www.industrialchemistry.org/PDF/r14573.pdf,Pigment Yellow 62,[12286-66-7]
http://www.industrialchemistry.org/PDF/r273.pdf,Pigment Yellow 65,"[6528-34-3],[229-419-9]"
http://www.industrialchemistry.org/PDF/r274.pdf,Pigment Yellow 73,"[13515-40-7],[236-852-7]"
http://www.industrialchemistry.org/PDF/r275.pdf,Pigment Yellow 74,"[6358-31-2],[228-768-4]"
http://www.industrialchemistry.org/PDF/r8465.pdf,Pigment Yellow 75,"[52320-66-8],[257-848-1]"
http://www.industrialchemistry.org/PDF/r5418.pdf,Pigment Yellow 81,[22094-93-5]
http://www.industrialchemistry.org/PDF/r282.pdf,Pigment Yellow 83,[5567-15-7]
http://www.industrialchemistry.org/PDF/r14512.pdf,Pigment Yellow 93,[5580-57-4]
http://www.industrialchemistry.org/PDF/r14513.pdf,Pigment Yellow 94,[5580-58-5]
http://www.industrialchemistry.org/PDF/r14514.pdf,Pigment Yellow 95,[5280-80-8]
http://www.industrialchemistry.org/PDF/r276.pdf,Pigment Yellow 97,[12225-18-2]
http://www.industrialchemistry.org/PDF/r12714.pdf,NA,"[148-72-1],[54-71-7],[92-13-7]"
http://www.industrialchemistry.org/PDF/r17549.pdf,pimobendan,[74150-27-9]
http://www.industrialchemistry.org/PDF/r2431.pdf,pimozide,"[2062-78-4],[218-171-7]"
http://www.industrialchemistry.org/PDF/r11802.pdf,pinacidil,[85371-64-8]
http://www.industrialchemistry.org/PDF/r12004.pdf,pinane,"[3.1.1],[473-55-2],[207-467-1]"
http://www.industrialchemistry.org/PDF/r12715.pdf,pindolol,"[13523-86-9],[236-867-9]"
http://www.industrialchemistry.org/PDF/r6277.pdf,pine gum,NA
http://www.industrialchemistry.org/PDF/r6093.pdf,pine oil,[8002-09-3]
http://www.industrialchemistry.org/PDF/r16433.pdf,pinoxaden,[243973-20-8]
http://www.industrialchemistry.org/PDF/r15131.pdf,poly(internal olefins),NA
http://www.industrialchemistry.org/PDF/r15337.pdf,pioglitazone,"[111025-46-8],[112529-15-4]"
http://www.industrialchemistry.org/PDF/r3266.pdf,pipazetate,"[2167-85-3],[6056-11-7]"
http://www.industrialchemistry.org/PDF/r3326.pdf,pipemidic acid,"[51940-44-4],[72571-82-5]"
http://www.industrialchemistry.org/PDF/r2709.pdf,piperacillin,"[59703-84-3],[61477-96-1]"
http://www.industrialchemistry.org/PDF/r13437.pdf,piperalin,"[3478-94-2],[222-455-6]"
http://www.industrialchemistry.org/PDF/r17583.pdf,piperazine-2-carboxylic acid,"[2762-32-5],[3022-15-9]"
http://www.industrialchemistry.org/PDF/r5323.pdf,"poly(N-b-hydroxyethyl-2,2,6,6-tetramethyl-4-hydroxypiperidyl succinate)",[65447-77-0]
http://www.industrialchemistry.org/PDF/r2039.pdf,piperophos,[24151-93-7]
http://www.industrialchemistry.org/PDF/r10263.pdf,piperylene-maleic anhydride adducts,NA
http://www.industrialchemistry.org/PDF/r12717.pdf,pipotiazine,[39860-99-6]
http://www.industrialchemistry.org/PDF/r2957.pdf,piprozolin,[17243-64-0]
http://www.industrialchemistry.org/PDF/r12349.pdf,"polyisocyanurate, rigid foam",NA
http://www.industrialchemistry.org/PDF/r2842.pdf,piracetam,"[7491-74-9],[231-312-7]"
http://www.industrialchemistry.org/PDF/r12718.pdf,pirbuterol,"[38029-10-6],[38677-81-5]"
http://www.industrialchemistry.org/PDF/r3351.pdf,pirenzepine,[28797-61-7]
http://www.industrialchemistry.org/PDF/r12719.pdf,piretanide,[55837-27-9]
http://www.industrialchemistry.org/PDF/r2127.pdf,pirimicarb,[23103-98-2]
http://www.industrialchemistry.org/PDF/r1754.pdf,pirimiphos-methyl,[29232-93-7]
http://www.industrialchemistry.org/PDF/r13175.pdf,pirlimycin,"[77495-92-2],[79548-73-5]"
http://www.industrialchemistry.org/PDF/r14817.pdf,piroctone olamine,[68890-66-4]
http://www.industrialchemistry.org/PDF/r3327.pdf,piromidic acid,[19562-30-2]
http://www.industrialchemistry.org/PDF/r2340.pdf,piroxicam,[36322-90-4]
http://www.industrialchemistry.org/PDF/r12075.pdf,poly(imide-sulfone),NA
http://www.industrialchemistry.org/PDF/r17120.pdf,pitavastatin,"[121659-03-8],[147511-69-1],[147526-32-7]"
http://www.industrialchemistry.org/PDF/r4025.pdf,tall oil pitch,NA
http://www.industrialchemistry.org/PDF/r13545.pdf,zinc pivalate,[15827-10-8]
http://www.industrialchemistry.org/PDF/r2713.pdf,pivampicillin,[33817-20-8]
http://www.industrialchemistry.org/PDF/r2858.pdf,pizotifen,[15574-96-6]
http://www.industrialchemistry.org/PDF/r15220.pdf,poly(lactic acid),NA
http://www.industrialchemistry.org/PDF/r17560.pdf,poly(lactic acid-glycollic acid),NA
http://www.industrialchemistry.org/PDF/r4136.pdf,polymeric plasticisers,NA
http://www.industrialchemistry.org/PDF/r6884.pdf,platinum,[7440-06-4]
http://www.industrialchemistry.org/PDF/r16095.pdf,pleuromutilin,[125-65-5]
http://www.industrialchemistry.org/PDF/r6019.pdf,plutonium dioxide,[12059-95-9]
http://www.industrialchemistry.org/PDF/r2346.pdf,pyromellitic dianhydride,[89-32-7]
http://www.industrialchemistry.org/PDF/r6187.pdf,di-(phenylmercury) dodecenylsuccinate,[27236-65-3]
http://www.industrialchemistry.org/PDF/r6368.pdf,2-(p-methoxyphenyl)ethanol,[702-23-8]
http://www.industrialchemistry.org/PDF/r4283.pdf,polymethacrylimide,NA
http://www.industrialchemistry.org/PDF/r4268.pdf,poly(methyl methacrylate),NA
http://www.industrialchemistry.org/PDF/r3880.pdf,phosphomolybdotungstic acid,NA
http://www.industrialchemistry.org/PDF/r3506.pdf,p-nitroaniline-o-sulfonic acid,"[30693-53-9],[96-75-3],[202-531-5],[250-299-9]"
http://www.industrialchemistry.org/PDF/r3706.pdf,2-chloro-5-nitrobenzenesulfonic acid,"[946-30-5],[96-73-1],[202-528-9],[213-418-5]"
http://www.industrialchemistry.org/PDF/r11038.pdf,poly(fluoroalkoxyphosphazene) elastomers,NA
http://www.industrialchemistry.org/PDF/r4199.pdf,polynorbornene,NA
http://www.industrialchemistry.org/PDF/r17598.pdf,poly(vinylformamide),[72018-12-3]
http://www.industrialchemistry.org/PDF/r12808.pdf,podophyllin,NA
http://www.industrialchemistry.org/PDF/r13082.pdf,podophyllotoxin,[518-28-5]
http://www.industrialchemistry.org/PDF/r15201.pdf,polaprezinc,[107667-60-7]
http://www.industrialchemistry.org/PDF/r12721.pdf,poldine methilsulfate,[545-80-2]
http://www.industrialchemistry.org/PDF/r11536.pdf,ethylenediamine propoxylate/ethoxylates,NA
http://www.industrialchemistry.org/PDF/r10331.pdf,poly(4-vinylpyridine),NA
http://www.industrialchemistry.org/PDF/r13691.pdf,poly(aspartic acid),"[26063-13-8],[27881-03-4]"
http://www.industrialchemistry.org/PDF/r10274.pdf,poly(dicyclopentadiene),NA
http://www.industrialchemistry.org/PDF/r6933.pdf,"polyester polyols, slightly-branched",NA
http://www.industrialchemistry.org/PDF/r3967.pdf,poly(vinylidene fluoride),[24937-79-9]
http://www.industrialchemistry.org/PDF/r11873.pdf,poly(ethylene adipate),NA
http://www.industrialchemistry.org/PDF/r3962.pdf,poly(isobutyl vinyl ether-vinyl chloride),NA
http://www.industrialchemistry.org/PDF/r5680.pdf,poly(maleic acid),[26099-09-2]
http://www.industrialchemistry.org/PDF/r3957.pdf,poly(methyl vinyl ether-maleic anhydride),NA
http://www.industrialchemistry.org/PDF/r8880.pdf,poly(methacrylic acid),NA
http://www.industrialchemistry.org/PDF/r4364.pdf,poly(phenylene oxide),NA
http://www.industrialchemistry.org/PDF/r1332.pdf,poly(phenylene sulfide),NA
http://www.industrialchemistry.org/PDF/r6051.pdf,polypropylene glycol,[25322-69-4]
http://www.industrialchemistry.org/PDF/r2319.pdf,styrene-divinylbenzene copolymers,NA
http://www.industrialchemistry.org/PDF/r224.pdf,poly(tetramethylene ether) glycol,[25190-06-1]
http://www.industrialchemistry.org/PDF/r5930.pdf,poly(trifluoropropylmethylsiloxane),NA
http://www.industrialchemistry.org/PDF/r11594.pdf,vinyl acetate-crotonic acid copolymers,NA
http://www.industrialchemistry.org/PDF/r4263.pdf,poly(vinyl acetate),[9003-20-7]
http://www.industrialchemistry.org/PDF/r1535.pdf,poly(vinyl alcohol),[9002-89-5]
http://www.industrialchemistry.org/PDF/r4265.pdf,poly(vinyl butyral),[63148-65-2]
http://www.industrialchemistry.org/PDF/r15125.pdf,"poly(vinyl chloride), flexible",[9002-86-2]
http://www.industrialchemistry.org/PDF/r4227.pdf,"poly(vinyl chloride), rigid",[9002-86-2]
http://www.industrialchemistry.org/PDF/r4266.pdf,poly(vinyl cinnamate),NA
http://www.industrialchemistry.org/PDF/r3964.pdf,poly(vinyl fluoride),[24981-14-4]
http://www.industrialchemistry.org/PDF/r4264.pdf,poly(vinyl formal),NA
http://www.industrialchemistry.org/PDF/r3956.pdf,poly(vinyl methyl ether),[9003-09-2]
http://www.industrialchemistry.org/PDF/r11796.pdf,poly(vinyl propionate),NA
http://www.industrialchemistry.org/PDF/r10176.pdf,sodium poly(vinyl sulfonate),NA
http://www.industrialchemistry.org/PDF/r11653.pdf,poly(vinylamine),NA
http://www.industrialchemistry.org/PDF/r4311.pdf,poly(vinylcarbazole),NA
http://www.industrialchemistry.org/PDF/r8725.pdf,vinylidene chloride-vinyl chloride copolymers,NA
http://www.industrialchemistry.org/PDF/r5074.pdf,polyacrylamide,[9003-05-8]
http://www.industrialchemistry.org/PDF/r6103.pdf,"polyacrylamide, glyoxylic acid-modified",NA
http://www.industrialchemistry.org/PDF/r11839.pdf,"polyacrylate resins, aminated",NA
http://www.industrialchemistry.org/PDF/r11838.pdf,"polyacrylate resins, crosslinked",NA
http://www.industrialchemistry.org/PDF/r8879.pdf,polyacrylic acid,NA
http://www.industrialchemistry.org/PDF/r7974.pdf,ammonium polyacrylate,NA
http://www.industrialchemistry.org/PDF/r4171.pdf,sodium polyacrylate,NA
http://www.industrialchemistry.org/PDF/r10996.pdf,sodium polyaldehydocarboxylate,NA
http://www.industrialchemistry.org/PDF/r10416.pdf,polyamide 6 terpolymers,NA
http://www.industrialchemistry.org/PDF/r4329.pdf,"polyamide resins, reactive",NA
http://www.industrialchemistry.org/PDF/r4028.pdf,"polyamide resins, thermoplastic",NA
http://www.industrialchemistry.org/PDF/r4335.pdf,polyamide TR55,[79331-75-2]
http://www.industrialchemistry.org/PDF/r14798.pdf,"polyamide, aromatic",NA
http://www.industrialchemistry.org/PDF/r11812.pdf,"polyarylate, liquid-crystalline",NA
http://www.industrialchemistry.org/PDF/r10644.pdf,polybutadiene oil,NA
http://www.industrialchemistry.org/PDF/r17462.pdf,polybutadiene-maleic anhydride adducts,NA
http://www.industrialchemistry.org/PDF/r4471.pdf,"polybutadiene, epoxidised",NA
http://www.industrialchemistry.org/PDF/r4008.pdf,polybutene,[9003-28-5]
http://www.industrialchemistry.org/PDF/r17553.pdf,polycaprolactone,NA
http://www.industrialchemistry.org/PDF/r4440.pdf,polycaprolactone diols,NA
http://www.industrialchemistry.org/PDF/r16607.pdf,polycarbamate,[64440-88-6]
http://www.industrialchemistry.org/PDF/r17618.pdf,polycarboxylate copolymers,NA
http://www.industrialchemistry.org/PDF/r7243.pdf,polyepichlorohydrin,"[24969-06-0],[24969-09-3],[24969-10-6]"
http://www.industrialchemistry.org/PDF/r10803.pdf,polyester carbonate,NA
http://www.industrialchemistry.org/PDF/r6925.pdf,"polyester polyols, aromatic",NA
http://www.industrialchemistry.org/PDF/r10377.pdf,"polyester resins, hydroxylated",NA
http://www.industrialchemistry.org/PDF/r17697.pdf,"polyester polyols, dendritic",NA
http://www.industrialchemistry.org/PDF/r10807.pdf,"polyester polyols, linear",NA
http://www.industrialchemistry.org/PDF/r7092.pdf,"polyester polyurethane prepolymers, hydroxyl-terminated",NA
http://www.industrialchemistry.org/PDF/r12266.pdf,"polyester resins, carboxylated",NA
http://www.industrialchemistry.org/PDF/r10420.pdf,"polyester resins, linear, medium molecular weight",NA
http://www.industrialchemistry.org/PDF/r1323.pdf,"unsaturated polyester resins, general grades",NA
http://www.industrialchemistry.org/PDF/r11944.pdf,polyester-acrylate resins,NA
http://www.industrialchemistry.org/PDF/r12722.pdf,polyestradiol phosphate,[28014-46-2]
http://www.industrialchemistry.org/PDF/r4487.pdf,"polyether polyols, flexible",NA
http://www.industrialchemistry.org/PDF/r6926.pdf,"polyether polyols, flexible, amine-terminated",NA
http://www.industrialchemistry.org/PDF/r4493.pdf,"polyether polyols, rigid",NA
http://www.industrialchemistry.org/PDF/r480.pdf,"diethylbenzene, mixed",NA
http://www.industrialchemistry.org/PDF/r13770.pdf,polyethylene glycol dimethyl ether,NA
http://www.industrialchemistry.org/PDF/r12041.pdf,polyethylene glycol monomethyl ether,NA
http://www.industrialchemistry.org/PDF/r5372.pdf,"polyethylene wax, high-density",NA
http://www.industrialchemistry.org/PDF/r5370.pdf,"polyethylene wax, low-density",NA
http://www.industrialchemistry.org/PDF/r17599.pdf,"polyethylene wax, oxidised",[68441-17-8]
http://www.industrialchemistry.org/PDF/r10168.pdf,"polyethylene, very low-density",NA
http://www.industrialchemistry.org/PDF/r9647.pdf,polyglycerol,NA
http://www.industrialchemistry.org/PDF/r4369.pdf,polyhydantoin resins,NA
http://www.industrialchemistry.org/PDF/r10995.pdf,sodium polyhydroxycarboxylate,NA
http://www.industrialchemistry.org/PDF/r12093.pdf,"polyimide resins, prepolymers",NA
http://www.industrialchemistry.org/PDF/r10392.pdf,"polyisobutylene, high molecular weight",NA
http://www.industrialchemistry.org/PDF/r12049.pdf,"polyisoprene, hydrogenated",NA
http://www.industrialchemistry.org/PDF/r4085.pdf,"polymethacrylates, oil-soluble dispersants",NA
http://www.industrialchemistry.org/PDF/r12723.pdf,NA,[1404-26-8]
http://www.industrialchemistry.org/PDF/r7254.pdf,"polyoctenylene, rubber",NA
http://www.industrialchemistry.org/PDF/r6549.pdf,"polyols, epoxy dispersion",NA
http://www.industrialchemistry.org/PDF/r6548.pdf,"polyols, polyurea dispersion",NA
http://www.industrialchemistry.org/PDF/r6547.pdf,"polyols, PIPA",NA
http://www.industrialchemistry.org/PDF/r6544.pdf,"polyols, polymer",NA
http://www.industrialchemistry.org/PDF/r1634.pdf,polyoxin,[11113-80-7]
http://www.industrialchemistry.org/PDF/r14748.pdf,NA,[19396-06-6]
http://www.industrialchemistry.org/PDF/r16608.pdf,polyoxorim-zinc,"[146659-78-1],[22976-86-9]"
http://www.industrialchemistry.org/PDF/r201.pdf,sorbitan monopalmitate ethoxylates,NA
http://www.industrialchemistry.org/PDF/r203.pdf,sorbitan tristearate ethoxylates,NA
http://www.industrialchemistry.org/PDF/r10279.pdf,terphenyl,NA
http://www.industrialchemistry.org/PDF/r17561.pdf,polyphthalamide,NA
http://www.industrialchemistry.org/PDF/r4157.pdf,polypropylene,[9003-07-0]
http://www.industrialchemistry.org/PDF/r4478.pdf,polypropylene glycol diglycidyl ether,NA
http://www.industrialchemistry.org/PDF/r5371.pdf,polypropylene wax,NA
http://www.industrialchemistry.org/PDF/r17562.pdf,"polypropylene, impact copolymers",NA
http://www.industrialchemistry.org/PDF/r13569.pdf,poly(trimethylene terephthalate),NA
http://www.industrialchemistry.org/PDF/r10153.pdf,"polystyrene, crosslinked, sulfonated",NA
http://www.industrialchemistry.org/PDF/r5677.pdf,sodium polystyrene sulfonate,[9003-59-2]
http://www.industrialchemistry.org/PDF/r11840.pdf,"polystyrene, crosslinked, phosphonated",NA
http://www.industrialchemistry.org/PDF/r4358.pdf,"polysulfide, liquid",NA
http://www.industrialchemistry.org/PDF/r10174.pdf,"polysulfide, rubber",NA
http://www.industrialchemistry.org/PDF/r10285.pdf,polysulfone,NA
http://www.industrialchemistry.org/PDF/r4238.pdf,polytetrafluoroethylene,[9002-84-0]
http://www.industrialchemistry.org/PDF/r10141.pdf,polytetrafluoroethylene wax,NA
http://www.industrialchemistry.org/PDF/r3196.pdf,polythiazide,[346-18-9]
http://www.industrialchemistry.org/PDF/r13549.pdf,polyurethane resin,NA
http://www.industrialchemistry.org/PDF/r12342.pdf,"polyurethane, flexible foam, cold-moulded",NA
http://www.industrialchemistry.org/PDF/r12344.pdf,"polyurethane, flexible foam, high-resilience",NA
http://www.industrialchemistry.org/PDF/r12343.pdf,"polyurethane, flexible foam, hot-moulded",NA
http://www.industrialchemistry.org/PDF/r12341.pdf,"polyurethane, flexible foam, slabstock",NA
http://www.industrialchemistry.org/PDF/r12348.pdf,"polyurethane, integral-skin foam",NA
http://www.industrialchemistry.org/PDF/r10806.pdf,"polyurethane, latex",NA
http://www.industrialchemistry.org/PDF/r4494.pdf,"polyurethane, low-resilience elastomers",NA
http://www.industrialchemistry.org/PDF/r12346.pdf,"polyurethane, microcellular foam",NA
http://www.industrialchemistry.org/PDF/r12340.pdf,"polyurethane, rigid foam",NA
http://www.industrialchemistry.org/PDF/r12345.pdf,"polyurethane, semi-rigid foam",NA
http://www.industrialchemistry.org/PDF/r8643.pdf,"polyurethane, thermoplastic elastomers",NA
http://www.industrialchemistry.org/PDF/r5590.pdf,potassium carbonate,[584-08-7]
http://www.industrialchemistry.org/PDF/r5819.pdf,potassium,[7440-09-7]
http://www.industrialchemistry.org/PDF/r5821.pdf,potassium bicarbonate,[298-14-6]
http://www.industrialchemistry.org/PDF/r5765.pdf,potassium bifluoride,[7789-29-9]
http://www.industrialchemistry.org/PDF/r14380.pdf,potassium borohydride,[13762-51-1]
http://www.industrialchemistry.org/PDF/r9657.pdf,potassium bromate,[7758-01-2]
http://www.industrialchemistry.org/PDF/r9658.pdf,potassium bromide,[7758-02-3]
http://www.industrialchemistry.org/PDF/r907.pdf,potassium chlorate,[3811-04-9]
http://www.industrialchemistry.org/PDF/r10031.pdf,potassium chromate,[7789-00-6]
http://www.industrialchemistry.org/PDF/r2647.pdf,potassium cyanate,[590-28-3]
http://www.industrialchemistry.org/PDF/r1132.pdf,potassium cyanide,[151-50-8]
http://www.industrialchemistry.org/PDF/r5861.pdf,potassium dichromate,[7778-50-9]
http://www.industrialchemistry.org/PDF/r6660.pdf,potassium ferricyanide,[13746-66-2]
http://www.industrialchemistry.org/PDF/r1073.pdf,potassium ferrocyanide,[13943-58-3]
http://www.industrialchemistry.org/PDF/r5817.pdf,potassium fluoride,[7789-23-3]
http://www.industrialchemistry.org/PDF/r7646.pdf,potassium fluorotitanate,NA
http://www.industrialchemistry.org/PDF/r7202.pdf,potassium hexafluorosilicate,[16871-90-2]
http://www.industrialchemistry.org/PDF/r15725.pdf,potassium formate,[590-29-4]
http://www.industrialchemistry.org/PDF/r8491.pdf,potassium iodate,[7758-05-6]
http://www.industrialchemistry.org/PDF/r7400.pdf,potassium iodide,[7681-11-0]
http://www.industrialchemistry.org/PDF/r8756.pdf,potassium magnesium sulfate,NA
http://www.industrialchemistry.org/PDF/r10034.pdf,potassium pentaborate,"[11128-29-3],[12229-13-9]"
http://www.industrialchemistry.org/PDF/r5862.pdf,potassium perchlorate,[7778-74-7]
http://www.industrialchemistry.org/PDF/r993.pdf,potassium permanganate,[7722-64-7]
http://www.industrialchemistry.org/PDF/r13669.pdf,potassium peroxymonosulfate sulfate,[37222-66-5]
http://www.industrialchemistry.org/PDF/r5707.pdf,potassium pyrophosphate,[7320-34-5]
http://www.industrialchemistry.org/PDF/r17431.pdf,potassium rosinate,NA
http://www.industrialchemistry.org/PDF/r5935.pdf,potassium silicate,NA
http://www.industrialchemistry.org/PDF/r9662.pdf,potassium stearate,[593-29-3]
http://www.industrialchemistry.org/PDF/r5787.pdf,potassium sulfate,[7778-80-5]
http://www.industrialchemistry.org/PDF/r15828.pdf,potassium tallate,NA
http://www.industrialchemistry.org/PDF/r920.pdf,potassium thiocyanate,[333-20-0]
http://www.industrialchemistry.org/PDF/r10441.pdf,potassium xylene sulfonate,[30346-73-7]
http://www.industrialchemistry.org/PDF/r7647.pdf,potassium fluorozirconate,[16923-95-8]
http://www.industrialchemistry.org/PDF/r6172.pdf,povidone-iodine,[25655-41-8]
http://www.industrialchemistry.org/PDF/r13551.pdf,propanephosphonic acid anhydride,"[68957-94-8],[71760-04-8]"
http://www.industrialchemistry.org/PDF/r16252.pdf,pradofloxacin,NA
http://www.industrialchemistry.org/PDF/r14842.pdf,pralidoxime chloride,[51-15-0]
http://www.industrialchemistry.org/PDF/r12812.pdf,pralidoxime mesylate,[154-97-2]
http://www.industrialchemistry.org/PDF/r13438.pdf,prallethrin,"[23031-36-9],[245-387-9]"
http://www.industrialchemistry.org/PDF/r15202.pdf,pramipexole,"[104632-25-9],[104632-26-0],[191217-81-9]"
http://www.industrialchemistry.org/PDF/r7649.pdf,praseodymium oxide,[12037-29-5]
http://www.industrialchemistry.org/PDF/r12842.pdf,NA,[81131-70-6]
http://www.industrialchemistry.org/PDF/r3225.pdf,prazepam,[2955-38-6]
http://www.industrialchemistry.org/PDF/r3096.pdf,praziquantel,[55268-74-1]
http://www.industrialchemistry.org/PDF/r3173.pdf,prazosin,[19216-56-9]
http://www.industrialchemistry.org/PDF/r9667.pdf,prednisolone,"[125-02-0],[50-24-8]"
http://www.industrialchemistry.org/PDF/r9668.pdf,prednisone,[53-03-2]
http://www.industrialchemistry.org/PDF/r17134.pdf,pregabalin,[148553-50-8]
http://www.industrialchemistry.org/PDF/r13953.pdf,pregnenolone,"[145-13-1],[205-647-4]"
http://www.industrialchemistry.org/PDF/r2221.pdf,prenylamine,"[390-64-7],[69-43-2],[206-869-4]"
http://www.industrialchemistry.org/PDF/r2040.pdf,pretilachlor,[51218-49-6]
http://www.industrialchemistry.org/PDF/r2541.pdf,prilocaine,"[721-50-6],[211-957-0]"
http://www.industrialchemistry.org/PDF/r10991.pdf,primaquine,"[90-34-6],[201-987-2]"
http://www.industrialchemistry.org/PDF/r12404.pdf,primisulfuron-methyl,[86209-51-0]
http://www.industrialchemistry.org/PDF/r13439.pdf,probenazole,[27605-76-1]
http://www.industrialchemistry.org/PDF/r2658.pdf,probenecid,[57-66-9]
http://www.industrialchemistry.org/PDF/r12727.pdf,probucol,[23288-49-5]
http://www.industrialchemistry.org/PDF/r2515.pdf,procainamide,"[51-06-9],[614-39-1],[210-381-7]"
http://www.industrialchemistry.org/PDF/r2514.pdf,procaine,"[51-05-8],[59-46-1]"
http://www.industrialchemistry.org/PDF/r2559.pdf,procarbazine,"[671-16-9],[211-582-2]"
http://www.industrialchemistry.org/PDF/r1852.pdf,prochloraz,[67747-09-5]
http://www.industrialchemistry.org/PDF/r9671.pdf,prochlorperazine,"[58-38-8],[84-02-6]"
http://www.industrialchemistry.org/PDF/r12728.pdf,procyclidine,"[1508-76-5],[77-37-2],[201-023-0],[216-141-8]"
http://www.industrialchemistry.org/PDF/r1853.pdf,procymidone,"[32809-16-8],[251-233-1]"
